Block_ID Block_group Grid_point_ID Pos_x Pos_y Pos_z Disp_x Disp_y Disp_z
6922 mortar 41528 3731.11 65 2252.24 0 0 0
6922 mortar 41529 3754.56 0 2330.01 0 0 0
6922 mortar 41530 3754.56 65 2330.01 0 0 0
6922 mortar 41531 3754.56 0 2249.25 0 0 0
6922 mortar 41532 3754.56 65 2249.25 0 0 0
6923 mortar 41533 3728.5 0 2174.48 0 0 0
6923 mortar 41534 3728.5 65 2174.48 0 0 0
6923 mortar 41535 3754.56 0 2249.25 0 0 0
6923 mortar 41536 3754.56 65 2249.25 0 0 0
6923 mortar 41537 3757.16 0 2171.49 0 0 0
6923 mortar 41538 3757.16 65 2171.49 0 0 0
6924 mortar 41539 3593.02 0 2153.54 0 0 0
6924 mortar 41540 3593.02 65 2153.54 0 0 0
6924 mortar 41541 3671.18 0 2153.54 0 0 0
6924 mortar 41542 3671.18 65 2153.54 0 0 0
6924 mortar 41543 3660.76 0 2120.64 0 0 0
6924 mortar 41544 3660.76 65 2120.64 0 0 0
6925 mortar 41545 3512.25 0 2153.54 0 0 0
6925 mortar 41546 3512.25 65 2153.54 0 0 0
6925 mortar 41547 3593.02 0 2153.54 0 0 0
6925 mortar 41548 3593.02 65 2153.54 0 0 0
6925 mortar 41549 3582.59 0 2120.64 0 0 0
6925 mortar 41550 3582.59 65 2120.64 0 0 0
6926 mortar 41551 3593.02 0 2153.54 0 0 0
6926 mortar 41552 3593.02 65 2153.54 0 0 0
6926 mortar 41553 3660.76 0 2120.64 0 0 0
6926 mortar 41554 3660.76 65 2120.64 0 0 0
6926 mortar 41555 3582.59 0 2120.64 0 0 0
6926 mortar 41556 3582.59 65 2120.64 0 0 0
6927 mortar 41557 3434.08 0 2153.54 0 0 0
6927 mortar 41558 3434.08 65 2153.54 0 0 0
6927 mortar 41559 3512.25 0 2153.54 0 0 0
6927 mortar 41560 3512.25 65 2153.54 0 0 0
6927 mortar 41561 3501.82 0 2120.64 0 0 0
6927 mortar 41562 3501.82 65 2120.64 0 0 0
6928 mortar 41563 3512.25 0 2153.54 0 0 0
6928 mortar 41564 3512.25 65 2153.54 0 0 0
6928 mortar 41565 3582.59 0 2120.64 0 0 0
6928 mortar 41566 3582.59 65 2120.64 0 0 0
6928 mortar 41567 3501.82 0 2120.64 0 0 0
6928 mortar 41568 3501.82 65 2120.64 0 0 0
6929 mortar 41569 3355.91 0 2153.54 0 0 0
6929 mortar 41570 3355.91 65 2153.54 0 0 0
6929 mortar 41571 3434.08 0 2153.54 0 0 0
6929 mortar 41572 3434.08 65 2153.54 0 0 0
6929 mortar 41573 3423.66 0 2120.64 0 0 0
6929 mortar 41574 3423.66 65 2120.64 0 0 0
6930 mortar 41575 3434.08 0 2153.54 0 0 0
6930 mortar 41576 3434.08 65 2153.54 0 0 0
6930 mortar 41577 3501.82 0 2120.64 0 0 0
6930 mortar 41578 3501.82 65 2120.64 0 0 0
6930 mortar 41579 3423.66 0 2120.64 0 0 0
6930 mortar 41580 3423.66 65 2120.64 0 0 0
6931 mortar 41581 3355.91 0 2153.54 0 0 0
6931 mortar 41582 3355.91 65 2153.54 0 0 0
6931 mortar 41583 3423.66 0 2120.64 0 0 0
6931 mortar 41584 3423.66 65 2120.64 0 0 0
6931 mortar 41585 3345.49 0 2120.64 0 0 0
6931 mortar 41586 3345.49 65 2120.64 0 0 0
6932 mortar 41587 3350.7 0 1588.23 0 0 0
6932 mortar 41588 3350.7 65 1588.23 0 0 0
6932 mortar 41589 3272.54 0 1588.23 0 0 0
6932 mortar 41590 3272.54 65 1588.23 0 0 0
6932 mortar 41591 3288.17 0 1630.11 0 0 0
6932 mortar 41592 3288.17 65 1630.11 0 0 0
6933 mortar 41593 3431.47 0 1588.23 0 0 0
6933 mortar 41594 3431.47 65 1588.23 0 0 0
6933 mortar 41595 3350.7 0 1588.23 0 0 0
6933 mortar 41596 3350.7 65 1588.23 0 0 0
6933 mortar 41597 3431.47 0 1615.15 0 0 0
6933 mortar 41598 3431.47 65 1615.15 0 0 0
6934 mortar 41599 3350.7 0 1588.23 0 0 0
6934 mortar 41600 3350.7 65 1588.23 0 0 0
6934 mortar 41601 3350.7 0 1615.15 0 0 0
6934 mortar 41602 3350.7 65 1615.15 0 0 0
6934 mortar 41603 3431.47 0 1615.15 0 0 0
6934 mortar 41604 3431.47 65 1615.15 0 0 0
6935 mortar 41605 3350.7 0 1588.23 0 0 0
6935 mortar 41606 3350.7 65 1588.23 0 0 0
6935 mortar 41607 3288.17 0 1630.11 0 0 0
6935 mortar 41608 3288.17 65 1630.11 0 0 0
6935 mortar 41609 3350.7 0 1615.15 0 0 0
6935 mortar 41610 3350.7 65 1615.15 0 0 0
6936 mortar 41611 3509.64 0 1588.23 0 0 0
6936 mortar 41612 3509.64 65 1588.23 0 0 0
6936 mortar 41613 3431.47 0 1588.23 0 0 0
6936 mortar 41614 3431.47 65 1588.23 0 0 0
6936 mortar 41615 3509.64 0 1615.15 0 0 0
6936 mortar 41616 3509.64 65 1615.15 0 0 0
6937 mortar 41617 3431.47 0 1588.23 0 0 0
6937 mortar 41618 3431.47 65 1588.23 0 0 0
6937 mortar 41619 3431.47 0 1615.15 0 0 0
6937 mortar 41620 3431.47 65 1615.15 0 0 0
6937 mortar 41621 3509.64 0 1615.15 0 0 0
6937 mortar 41622 3509.64 65 1615.15 0 0 0
6938 mortar 41623 3590.41 0 1588.23 0 0 0
6938 mortar 41624 3590.41 65 1588.23 0 0 0
6938 mortar 41625 3509.64 0 1588.23 0 0 0
6938 mortar 41626 3509.64 65 1588.23 0 0 0
6938 mortar 41627 3587.81 0 1615.15 0 0 0
6938 mortar 41628 3587.81 65 1615.15 0 0 0
6939 mortar 41629 3509.64 0 1588.23 0 0 0
6939 mortar 41630 3509.64 65 1588.23 0 0 0
6939 mortar 41631 3509.64 0 1615.15 0 0 0
6939 mortar 41632 3509.64 65 1615.15 0 0 0
6939 mortar 41633 3587.81 0 1615.15 0 0 0
6939 mortar 41634 3587.81 65 1615.15 0 0 0
6940 mortar 41635 3668.58 0 1588.23 0 0 0
6940 mortar 41636 3668.58 65 1588.23 0 0 0
6940 mortar 41637 3590.41 0 1588.23 0 0 0
6940 mortar 41638 3590.41 65 1588.23 0 0 0
6940 mortar 41639 3668.58 0 1615.15 0 0 0
6940 mortar 41640 3668.58 65 1615.15 0 0 0
6941 mortar 41641 3590.41 0 1588.23 0 0 0
6941 mortar 41642 3590.41 65 1588.23 0 0 0
6941 mortar 41643 3587.81 0 1615.15 0 0 0
6941 mortar 41644 3587.81 65 1615.15 0 0 0
6941 mortar 41645 3668.58 0 1615.15 0 0 0
6941 mortar 41646 3668.58 65 1615.15 0 0 0
6942 mortar 41647 3728.5 0 1570.29 0 0 0
6942 mortar 41648 3728.5 65 1570.29 0 0 0
6942 mortar 41649 3668.58 0 1588.23 0 0 0
6942 mortar 41650 3668.58 65 1588.23 0 0 0
6942 mortar 41651 3668.58 0 1615.15 0 0 0
6942 mortar 41652 3668.58 65 1615.15 0 0 0
6943 mortar 41653 3731.11 0 1492.52 0 0 0
6943 mortar 41654 3731.11 65 1492.52 0 0 0
6943 mortar 41655 3728.5 0 1570.29 0 0 0
6943 mortar 41656 3728.5 65 1570.29 0 0 0
6943 mortar 41657 3759.77 0 1552.34 0 0 0
6943 mortar 41658 3759.77 65 1552.34 0 0 0
6944 mortar 41659 3728.5 0 1570.29 0 0 0
6944 mortar 41660 3728.5 65 1570.29 0 0 0
6944 mortar 41661 3668.58 0 1615.15 0 0 0
6944 mortar 41662 3668.58 65 1615.15 0 0 0
6944 mortar 41663 3746.74 0 1615.15 0 0 0
6944 mortar 41664 3746.74 65 1615.15 0 0 0
6945 mortar 41665 3731.11 0 1411.77 0 0 0
6945 mortar 41666 3731.11 65 1411.77 0 0 0
6945 mortar 41667 3731.11 0 1492.52 0 0 0
6945 mortar 41668 3731.11 65 1492.52 0 0 0
6945 mortar 41669 3759.77 0 1474.58 0 0 0
6945 mortar 41670 3759.77 65 1474.58 0 0 0
6946 mortar 41671 3731.11 0 1492.52 0 0 0
6946 mortar 41672 3731.11 65 1492.52 0 0 0
6946 mortar 41673 3759.77 0 1552.34 0 0 0
6946 mortar 41674 3759.77 65 1552.34 0 0 0
6946 mortar 41675 3759.77 0 1474.58 0 0 0
6946 mortar 41676 3759.77 65 1474.58 0 0 0
6947 mortar 41677 3731.11 0 1334 0 0 0
6947 mortar 41678 3731.11 65 1334 0 0 0
6947 mortar 41679 3731.11 0 1411.77 0 0 0
6947 mortar 41680 3731.11 65 1411.77 0 0 0
6947 mortar 41681 3759.77 0 1396.81 0 0 0
6947 mortar 41682 3759.77 65 1396.81 0 0 0
6948 mortar 41683 3731.11 0 1411.77 0 0 0
6948 mortar 41684 3731.11 65 1411.77 0 0 0
6948 mortar 41685 3759.77 0 1474.58 0 0 0
6948 mortar 41686 3759.77 65 1474.58 0 0 0
6948 mortar 41687 3759.77 0 1396.81 0 0 0
6948 mortar 41688 3759.77 65 1396.81 0 0 0
6949 mortar 41689 3731.11 0 1253.24 0 0 0
6949 mortar 41690 3731.11 65 1253.24 0 0 0
6949 mortar 41691 3731.11 0 1334 0 0 0
6949 mortar 41692 3731.11 65 1334 0 0 0
6949 mortar 41693 3759.77 0 1319.04 0 0 0
6949 mortar 41694 3759.77 65 1319.04 0 0 0
6950 mortar 41695 3731.11 0 1334 0 0 0
6950 mortar 41696 3731.11 65 1334 0 0 0
6950 mortar 41697 3759.77 0 1396.81 0 0 0
6950 mortar 41698 3759.77 65 1396.81 0 0 0
6950 mortar 41699 3759.77 0 1319.04 0 0 0
6950 mortar 41700 3759.77 65 1319.04 0 0 0
6951 mortar 41701 3731.11 0 1175.47 0 0 0
6951 mortar 41702 3731.11 65 1175.47 0 0 0
6951 mortar 41703 3731.11 0 1253.24 0 0 0
6951 mortar 41704 3731.11 65 1253.24 0 0 0
6951 mortar 41705 3759.77 0 1241.28 0 0 0
6951 mortar 41706 3759.77 65 1241.28 0 0 0
6952 mortar 41707 3731.11 0 1253.24 0 0 0
6952 mortar 41708 3731.11 65 1253.24 0 0 0
6952 mortar 41709 3759.77 0 1319.04 0 0 0
6952 mortar 41710 3759.77 65 1319.04 0 0 0
6952 mortar 41711 3759.77 0 1241.28 0 0 0
6952 mortar 41712 3759.77 65 1241.28 0 0 0
6953 mortar 41713 3728.5 0 1097.71 0 0 0
6953 mortar 41714 3728.5 65 1097.71 0 0 0
6953 mortar 41715 3731.11 0 1175.47 0 0 0
6953 mortar 41716 3731.11 65 1175.47 0 0 0
6953 mortar 41717 3759.77 0 1163.51 0 0 0
6953 mortar 41718 3759.77 65 1163.51 0 0 0
6954 mortar 41719 3731.11 0 1175.47 0 0 0
6954 mortar 41720 3731.11 65 1175.47 0 0 0
6954 mortar 41721 3759.77 0 1241.28 0 0 0
6954 mortar 41722 3759.77 65 1241.28 0 0 0
6954 mortar 41723 3759.77 0 1163.51 0 0 0
6954 mortar 41724 3759.77 65 1163.51 0 0 0
6955 mortar 41725 3671.18 0 1076.77 0 0 0
6955 mortar 41726 3671.18 65 1076.77 0 0 0
6955 mortar 41727 3728.5 0 1097.71 0 0 0
6955 mortar 41728 3728.5 65 1097.71 0 0 0
6955 mortar 41729 3741.53 0 1049.85 0 0 0
6955 mortar 41730 3741.53 65 1049.85 0 0 0
6956 mortar 41731 3728.5 0 1097.71 0 0 0
6956 mortar 41732 3728.5 65 1097.71 0 0 0
6956 mortar 41733 3759.77 0 1163.51 0 0 0
6956 mortar 41734 3759.77 65 1163.51 0 0 0
6956 mortar 41735 3767.59 0 1094.72 0 0 0
6956 mortar 41736 3767.59 65 1094.72 0 0 0
6957 mortar 41737 3593.02 0 1076.77 0 0 0
6957 mortar 41738 3593.02 65 1076.77 0 0 0
6957 mortar 41739 3671.18 0 1076.77 0 0 0
6957 mortar 41740 3671.18 65 1076.77 0 0 0
6957 mortar 41741 3660.76 0 1049.85 0 0 0
6957 mortar 41742 3660.76 65 1049.85 0 0 0
6958 mortar 41743 3671.18 0 1076.77 0 0 0
6958 mortar 41744 3671.18 65 1076.77 0 0 0
6958 mortar 41745 3741.53 0 1049.85 0 0 0
6958 mortar 41746 3741.53 65 1049.85 0 0 0
6958 mortar 41747 3660.76 0 1049.85 0 0 0
6958 mortar 41748 3660.76 65 1049.85 0 0 0
6959 mortar 41749 3512.25 0 1076.77 0 0 0
6959 mortar 41750 3512.25 65 1076.77 0 0 0
6959 mortar 41751 3593.02 0 1076.77 0 0 0
6959 mortar 41752 3593.02 65 1076.77 0 0 0
6959 mortar 41753 3582.59 0 1049.85 0 0 0
6959 mortar 41754 3582.59 65 1049.85 0 0 0
6960 mortar 41755 3593.02 0 1076.77 0 0 0
6960 mortar 41756 3593.02 65 1076.77 0 0 0
6960 mortar 41757 3660.76 0 1049.85 0 0 0
6960 mortar 41758 3660.76 65 1049.85 0 0 0
6960 mortar 41759 3582.59 0 1049.85 0 0 0
6960 mortar 41760 3582.59 65 1049.85 0 0 0
6961 mortar 41761 3434.08 0 1076.77 0 0 0
6961 mortar 41762 3434.08 65 1076.77 0 0 0
6961 mortar 41763 3512.25 0 1076.77 0 0 0
6961 mortar 41764 3512.25 65 1076.77 0 0 0
6961 mortar 41765 3504.43 0 1049.85 0 0 0
6961 mortar 41766 3504.43 65 1049.85 0 0 0
6962 mortar 41767 3512.25 0 1076.77 0 0 0
6962 mortar 41768 3512.25 65 1076.77 0 0 0
6962 mortar 41769 3582.59 0 1049.85 0 0 0
6962 mortar 41770 3582.59 65 1049.85 0 0 0
6962 mortar 41771 3504.43 0 1049.85 0 0 0
6962 mortar 41772 3504.43 65 1049.85 0 0 0
6963 mortar 41773 3355.91 0 1076.77 0 0 0
6963 mortar 41774 3355.91 65 1076.77 0 0 0
6963 mortar 41775 3434.08 0 1076.77 0 0 0
6963 mortar 41776 3434.08 65 1076.77 0 0 0
6963 mortar 41777 3423.66 0 1049.85 0 0 0
6963 mortar 41778 3423.66 65 1049.85 0 0 0
6964 mortar 41779 3434.08 0 1076.77 0 0 0
6964 mortar 41780 3434.08 65 1076.77 0 0 0
6964 mortar 41781 3504.43 0 1049.85 0 0 0
6964 mortar 41782 3504.43 65 1049.85 0 0 0
6964 mortar 41783 3423.66 0 1049.85 0 0 0
6964 mortar 41784 3423.66 65 1049.85 0 0 0
6965 mortar 41785 3355.91 0 1076.77 0 0 0
6965 mortar 41786 3355.91 65 1076.77 0 0 0
6965 mortar 41787 3423.66 0 1049.85 0 0 0
6965 mortar 41788 3423.66 65 1049.85 0 0 0
6965 mortar 41789 3345.49 0 1049.85 0 0 0
6965 mortar 41790 3345.49 65 1049.85 0 0 0
6966 mortar 41791 3314.23 0 511.466 0 0 0
6966 mortar 41792 3314.23 65 511.466 0 0 0
6966 mortar 41793 3348.1 0 538.385 0 0 0
6966 mortar 41794 3348.1 65 538.385 0 0 0
6966 mortar 41795 3392.39 0 511.466 0 0 0
6966 mortar 41796 3392.39 65 511.466 0 0 0
6967 mortar 41797 3314.23 0 511.466 0 0 0
6967 mortar 41798 3314.23 65 511.466 0 0 0
6967 mortar 41799 3288.17 0 556.331 0 0 0
6967 mortar 41800 3288.17 65 556.331 0 0 0
6967 mortar 41801 3348.1 0 538.385 0 0 0
6967 mortar 41802 3348.1 65 538.385 0 0 0
6968 mortar 41803 3392.39 0 511.466 0 0 0
6968 mortar 41804 3392.39 65 511.466 0 0 0
6968 mortar 41805 3426.26 0 538.385 0 0 0
6968 mortar 41806 3426.26 65 538.385 0 0 0
6968 mortar 41807 3470.56 0 511.466 0 0 0
6968 mortar 41808 3470.56 65 511.466 0 0 0
6969 mortar 41809 3392.39 0 511.466 0 0 0
6969 mortar 41810 3392.39 65 511.466 0 0 0
6969 mortar 41811 3348.1 0 538.385 0 0 0
6969 mortar 41812 3348.1 65 538.385 0 0 0
6969 mortar 41813 3426.26 0 538.385 0 0 0
6969 mortar 41814 3426.26 65 538.385 0 0 0
6970 mortar 41815 3470.56 0 511.466 0 0 0
6970 mortar 41816 3470.56 65 511.466 0 0 0
6970 mortar 41817 3507.03 0 538.385 0 0 0
6970 mortar 41818 3507.03 65 538.385 0 0 0
6970 mortar 41819 3551.33 0 511.466 0 0 0
6970 mortar 41820 3551.33 65 511.466 0 0 0
6971 mortar 41821 3470.56 0 511.466 0 0 0
6971 mortar 41822 3470.56 65 511.466 0 0 0
6971 mortar 41823 3426.26 0 538.385 0 0 0
6971 mortar 41824 3426.26 65 538.385 0 0 0
6971 mortar 41825 3507.03 0 538.385 0 0 0
6971 mortar 41826 3507.03 65 538.385 0 0 0
6972 mortar 41827 3551.33 0 511.466 0 0 0
6972 mortar 41828 3551.33 65 511.466 0 0 0
6972 mortar 41829 3585.2 0 538.385 0 0 0
6972 mortar 41830 3585.2 65 538.385 0 0 0
6972 mortar 41831 3629.49 0 511.466 0 0 0
6972 mortar 41832 3629.49 65 511.466 0 0 0
6973 mortar 41833 3551.33 0 511.466 0 0 0
6973 mortar 41834 3551.33 65 511.466 0 0 0
6973 mortar 41835 3507.03 0 538.385 0 0 0
6973 mortar 41836 3507.03 65 538.385 0 0 0
6973 mortar 41837 3585.2 0 538.385 0 0 0
6973 mortar 41838 3585.2 65 538.385 0 0 0
6974 mortar 41839 3629.49 0 511.466 0 0 0
6974 mortar 41840 3629.49 65 511.466 0 0 0
6974 mortar 41841 3665.97 0 538.385 0 0 0
6974 mortar 41842 3665.97 65 538.385 0 0 0
6974 mortar 41843 3707.66 0 511.466 0 0 0
6974 mortar 41844 3707.66 65 511.466 0 0 0
6975 mortar 41845 3629.49 0 511.466 0 0 0
6975 mortar 41846 3629.49 65 511.466 0 0 0
6975 mortar 41847 3585.2 0 538.385 0 0 0
6975 mortar 41848 3585.2 65 538.385 0 0 0
6975 mortar 41849 3665.97 0 538.385 0 0 0
6975 mortar 41850 3665.97 65 538.385 0 0 0
6976 mortar 41851 3707.66 0 511.466 0 0 0
6976 mortar 41852 3707.66 65 511.466 0 0 0
6976 mortar 41853 3665.97 0 538.385 0 0 0
6976 mortar 41854 3665.97 65 538.385 0 0 0
6976 mortar 41855 3744.14 0 538.385 0 0 0
6976 mortar 41856 3744.14 65 538.385 0 0 0
6977 mortar 41857 3731.11 0 457.627 0 0 0
6977 mortar 41858 3731.11 65 457.627 0 0 0
6977 mortar 41859 3754.56 0 379.86 0 0 0
6977 mortar 41860 3754.56 65 379.86 0 0 0
6977 mortar 41861 3731.11 0 376.869 0 0 0
6977 mortar 41862 3731.11 65 376.869 0 0 0
6978 mortar 41863 3754.56 0 460.618 0 0 0
6978 mortar 41864 3754.56 65 460.618 0 0 0
6978 mortar 41865 3754.56 0 379.86 0 0 0
6978 mortar 41866 3754.56 65 379.86 0 0 0
6978 mortar 41867 3731.11 0 457.627 0 0 0
6978 mortar 41868 3731.11 65 457.627 0 0 0
6979 mortar 41869 3731.11 0 376.869 0 0 0
6979 mortar 41870 3731.11 65 376.869 0 0 0
6979 mortar 41871 3754.56 0 302.094 0 0 0
6979 mortar 41872 3754.56 65 302.094 0 0 0
6979 mortar 41873 3731.11 0 299.103 0 0 0
6979 mortar 41874 3731.11 65 299.103 0 0 0
6980 mortar 41875 3731.11 0 376.869 0 0 0
6980 mortar 41876 3731.11 65 376.869 0 0 0
6980 mortar 41877 3754.56 0 379.86 0 0 0
6980 mortar 41878 3754.56 65 379.86 0 0 0
6980 mortar 41879 3754.56 0 302.094 0 0 0
6980 mortar 41880 3754.56 65 302.094 0 0 0
6981 mortar 41881 3731.11 0 299.103 0 0 0
6981 mortar 41882 3731.11 65 299.103 0 0 0
6981 mortar 41883 3754.56 0 224.327 0 0 0
6981 mortar 41884 3754.56 65 224.327 0 0 0
6981 mortar 41885 3731.11 0 221.336 0 0 0
6981 mortar 41886 3731.11 65 221.336 0 0 0
6982 mortar 41887 3731.11 0 299.103 0 0 0
6982 mortar 41888 3731.11 65 299.103 0 0 0
6982 mortar 41889 3754.56 0 302.094 0 0 0
6982 mortar 41890 3754.56 65 302.094 0 0 0
6982 mortar 41891 3754.56 0 224.327 0 0 0
6982 mortar 41892 3754.56 65 224.327 0 0 0
6983 mortar 41893 3731.11 0 221.336 0 0 0
6983 mortar 41894 3731.11 65 221.336 0 0 0
6983 mortar 41895 3754.56 0 146.56 0 0 0
6983 mortar 41896 3754.56 65 146.56 0 0 0
6983 mortar 41897 3731.11 0 143.569 0 0 0
6983 mortar 41898 3731.11 65 143.569 0 0 0
6984 mortar 41899 3731.11 0 221.336 0 0 0
6984 mortar 41900 3731.11 65 221.336 0 0 0
6984 mortar 41901 3754.56 0 224.327 0 0 0
6984 mortar 41902 3754.56 65 224.327 0 0 0
6984 mortar 41903 3754.56 0 146.56 0 0 0
6984 mortar 41904 3754.56 65 146.56 0 0 0
6985 mortar 41905 3731.11 0 143.569 0 0 0
6985 mortar 41906 3731.11 65 143.569 0 0 0
6985 mortar 41907 3754.56 0 65.803 0 0 0
6985 mortar 41908 3754.56 65 65.803 0 0 0
6985 mortar 41909 3731.11 0 62.812 0 0 0
6985 mortar 41910 3731.11 65 62.812 0 0 0
6986 mortar 41911 3731.11 0 143.569 0 0 0
6986 mortar 41912 3731.11 65 143.569 0 0 0
6986 mortar 41913 3754.56 0 146.56 0 0 0
6986 mortar 41914 3754.56 65 146.56 0 0 0
6986 mortar 41915 3754.56 0 65.803 0 0 0
6986 mortar 41916 3754.56 65 65.803 0 0 0
6987 mortar 41917 4200.1 0 2922.23 0 0 0
6987 mortar 41918 4200.1 65 2922.23 0 0 0
6987 mortar 41919 4200.1 0 3000 0 0 0
6987 mortar 41920 4200.1 65 3000 0 0 0
6987 mortar 41921 4223.55 0 2925.22 0 0 0
6987 mortar 41922 4223.55 65 2925.22 0 0 0
6988 mortar 41923 4200.1 0 3000 0 0 0
6988 mortar 41924 4200.1 65 3000 0 0 0
6988 mortar 41925 4223.55 0 3000 0 0 0
6988 mortar 41926 4223.55 65 3000 0 0 0
6988 mortar 41927 4223.55 0 2925.22 0 0 0
6988 mortar 41928 4223.55 65 2925.22 0 0 0
6989 mortar 41929 4223.55 0 2847.46 0 0 0
6989 mortar 41930 4223.55 65 2847.46 0 0 0
6989 mortar 41931 4200.1 0 2844.47 0 0 0
6989 mortar 41932 4200.1 65 2844.47 0 0 0
6989 mortar 41933 4200.1 0 2922.23 0 0 0
6989 mortar 41934 4200.1 65 2922.23 0 0 0
6990 mortar 41935 4223.55 0 2847.46 0 0 0
6990 mortar 41936 4223.55 65 2847.46 0 0 0
6990 mortar 41937 4200.1 0 2922.23 0 0 0
6990 mortar 41938 4200.1 65 2922.23 0 0 0
6990 mortar 41939 4223.55 0 2925.22 0 0 0
6990 mortar 41940 4223.55 65 2925.22 0 0 0
6991 mortar 41941 4223.55 0 2769.69 0 0 0
6991 mortar 41942 4223.55 65 2769.69 0 0 0
6991 mortar 41943 4200.1 0 2769.69 0 0 0
6991 mortar 41944 4200.1 65 2769.69 0 0 0
6991 mortar 41945 4200.1 0 2844.47 0 0 0
6991 mortar 41946 4200.1 65 2844.47 0 0 0
6992 mortar 41947 4223.55 0 2847.46 0 0 0
6992 mortar 41948 4223.55 65 2847.46 0 0 0
6992 mortar 41949 4223.55 0 2769.69 0 0 0
6992 mortar 41950 4223.55 65 2769.69 0 0 0
6992 mortar 41951 4200.1 0 2844.47 0 0 0
6992 mortar 41952 4200.1 65 2844.47 0 0 0
6993 mortar 41953 4192.29 0 2700.9 0 0 0
6993 mortar 41954 4192.29 65 2700.9 0 0 0
6993 mortar 41955 4129.76 0 2665.01 0 0 0
6993 mortar 41956 4129.76 65 2665.01 0 0 0
6993 mortar 41957 4124.54 0 2691.92 0 0 0
6993 mortar 41958 4124.54 65 2691.92 0 0 0
6994 mortar 41959 4192.29 0 2700.9 0 0 0
6994 mortar 41960 4192.29 65 2700.9 0 0 0
6994 mortar 41961 4210.53 0 2665.01 0 0 0
6994 mortar 41962 4210.53 65 2665.01 0 0 0
6994 mortar 41963 4129.76 0 2665.01 0 0 0
6994 mortar 41964 4129.76 65 2665.01 0 0 0
6995 mortar 41965 4124.54 0 2691.92 0 0 0
6995 mortar 41966 4124.54 65 2691.92 0 0 0
6995 mortar 41967 4051.59 0 2665.01 0 0 0
6995 mortar 41968 4051.59 65 2665.01 0 0 0
6995 mortar 41969 4046.38 0 2691.92 0 0 0
6995 mortar 41970 4046.38 65 2691.92 0 0 0
6996 mortar 41971 4124.54 0 2691.92 0 0 0
6996 mortar 41972 4124.54 65 2691.92 0 0 0
6996 mortar 41973 4129.76 0 2665.01 0 0 0
6996 mortar 41974 4129.76 65 2665.01 0 0 0
6996 mortar 41975 4051.59 0 2665.01 0 0 0
6996 mortar 41976 4051.59 65 2665.01 0 0 0
6997 mortar 41977 4046.38 0 2691.92 0 0 0
6997 mortar 41978 4046.38 65 2691.92 0 0 0
6997 mortar 41979 3973.42 0 2665.01 0 0 0
6997 mortar 41980 3973.42 65 2665.01 0 0 0
6997 mortar 41981 3970.82 0 2691.92 0 0 0
6997 mortar 41982 3970.82 65 2691.92 0 0 0
6998 mortar 41983 4046.38 0 2691.92 0 0 0
6998 mortar 41984 4046.38 65 2691.92 0 0 0
6998 mortar 41985 4051.59 0 2665.01 0 0 0
6998 mortar 41986 4051.59 65 2665.01 0 0 0
6998 mortar 41987 3973.42 0 2665.01 0 0 0
6998 mortar 41988 3973.42 65 2665.01 0 0 0
6999 mortar 41989 3970.82 0 2691.92 0 0 0
6999 mortar 41990 3970.82 65 2691.92 0 0 0
6999 mortar 41991 3973.42 0 2665.01 0 0 0
6999 mortar 41992 3973.42 65 2665.01 0 0 0
6999 mortar 41993 3895.26 0 2691.92 0 0 0
6999 mortar 41994 3895.26 65 2691.92 0 0 0
7000 mortar 41995 3817.09 0 2691.92 0 0 0
7000 mortar 41996 3817.09 65 2691.92 0 0 0
7000 mortar 41997 3895.26 0 2691.92 0 0 0
7000 mortar 41998 3895.26 65 2691.92 0 0 0
7000 mortar 41999 3892.65 0 2665.01 0 0 0
7000 mortar 42000 3892.65 65 2665.01 0 0 0
7001 mortar 42001 3895.26 0 2691.92 0 0 0
7001 mortar 42002 3895.26 65 2691.92 0 0 0
7001 mortar 42003 3973.42 0 2665.01 0 0 0
7001 mortar 42004 3973.42 65 2665.01 0 0 0
7001 mortar 42005 3892.65 0 2665.01 0 0 0
7001 mortar 42006 3892.65 65 2665.01 0 0 0
7002 mortar 42007 3817.09 0 2691.92 0 0 0
7002 mortar 42008 3817.09 65 2691.92 0 0 0
7002 mortar 42009 3814.49 0 2665.01 0 0 0
7002 mortar 42010 3814.49 65 2665.01 0 0 0
7002 mortar 42011 3741.53 0 2691.92 0 0 0
7002 mortar 42012 3741.53 65 2691.92 0 0 0
7003 mortar 42013 3817.09 0 2691.92 0 0 0
7003 mortar 42014 3817.09 65 2691.92 0 0 0
7003 mortar 42015 3892.65 0 2665.01 0 0 0
7003 mortar 42016 3892.65 65 2665.01 0 0 0
7003 mortar 42017 3814.49 0 2665.01 0 0 0
7003 mortar 42018 3814.49 65 2665.01 0 0 0
7004 mortar 42019 3741.53 0 2691.92 0 0 0
7004 mortar 42020 3741.53 65 2691.92 0 0 0
7004 mortar 42021 3814.49 0 2665.01 0 0 0
7004 mortar 42022 3814.49 65 2665.01 0 0 0
7004 mortar 42023 3754.56 0 2644.07 0 0 0
7004 mortar 42024 3754.56 65 2644.07 0 0 0
7005 mortar 42025 3817.09 0 2120.64 0 0 0
7005 mortar 42026 3817.09 65 2120.64 0 0 0
7005 mortar 42027 3738.93 0 2120.64 0 0 0
7005 mortar 42028 3738.93 65 2120.64 0 0 0
7005 mortar 42029 3757.16 0 2171.49 0 0 0
7005 mortar 42030 3757.16 65 2171.49 0 0 0
